Address,Latency (ms)
2001-470-de5a--ec:9333,54.50824175824176
2001-48f8-9009-0-88df-e72c-c83d-f9bb:8333,146.4
2001-4b98-dc0-51-216-3eff-fe72-2b13:8333,18.56373937677054
2001-4ba0-babe-584--1:8333,9.113744075829384
2001-4dd0-3564-0-fd76-c1d3-1854-5bd9:8333,16.8
2001-4de8-b1b2-1-0-dead-beef-7:8333,16.710365853658537
2001-67c-2db8-6--36:8333,39.35989010989011
2001-7c0-2310-0-f816-3eff-fed6-8580:8333,15.626865671641792
2001-861-3246-a10--40:8333,34.37125748502994
2001-8a0-6109-4c15--2:8333,42.1764705882353
2001-8d8-939-1900--77-9e09:8333,9.9060773480663
2001-b07-5d37-ffb0-9b20-bcef-2e6e-fce8:8333,21.533333333333335
2001-ba8-1f1-f069--2:8333,23.920765027322403
2001-ba8-1f1-f0fe--2:8333,28.93314763231198
2001-bc8-1600-0-208-a2ff-fe0c-8a2e:8333,25.521978021978022
2001-bc8-3bec-100--1:8333,18.72876712328767
2001-e68-5400-e737-51c7-7a73-f446-63b6:8333,203.0
2002-42f0-edac--42f0-edac:8333,234.51612903225808
2002-5c35-5a54--5c35-5a54:8333,107.8018018018018
2002-5dbd-91a9--5dbd-91a9:8333,163.33333333333334
2002-5fd9-e532--5fd9-e532:8333,140.13793103448276
2002-704e-3b8--704e-3b8:8333,239.6818181818182
2002-bca5-ebd0--bca5-ebd0:8333,59.27753303964758
2002-c338-3f04--c338-3f04:8333,84.60773480662984
2003-cb-8731-3802-aaa1-59ff-fe57-7779:8333,16.933333333333334
2003-e6-3737-b900-9209-d0ff-fe0f-9ea7:8333,1544.56
2003-ec-2f21-900-211-32ff-fef7-beef:8333,16.0
201.213.12.6:8333,255.54545454545453
201.221.234.200:8333,157.56
201.3.147.38:8333,221.125
202.108.211.135:8333,219.52892561983472
203.132.93.250:8333,265.13698630136986
203.132.94.196:8333,253.71309192200556
203.152.219.250:8333,278.69354838709677
203.194.53.226:8333,1662.4878048780488
203.217.92.12:8333,342.5
203.7.16.135:8333,320.64864864864865
204.12.202.18:8333,127.14285714285714
204.15.11.8:8333,150.0164835164835
204.194.220.26:8333,163.59130434782608
204.229.10.90:8333,161.14622641509433
205.178.117.158:8333,119.90027700831025
205.178.41.124:8333,117.91610738255034
205.201.123.117:8333,144.20221606648198
205.250.113.23:8333,160.25
206.189.54.247:8333,7.962732919254658
206.189.62.190:8333,5.263013698630137
206.189.62.8:8333,7.838509316770186
206.55.178.157:8333,115.94444444444444
206.81.24.91:8333,5.049315068493151
207.148.79.231:8333,176.94246575342467
207.154.212.35:8333,5.111111111111111
207.154.230.25:18333,5.105263157894737
207.154.235.64:8333,5.491758241758242
207.158.15.86:8333,155.90939597315437
207.158.15.96:8333,152.48387096774192
207.180.193.54:8333,13.223880597014926
207.180.229.234:8333,14.005797101449275
207.180.232.226:8333,9.584615384615384
207.180.235.21:8333,13.438066465256798
207.180.251.119:8333,10.673972602739726
207.182.146.82:8333,113.8958904109589
207.81.200.132:8333,160.71794871794873
208.101.171.102:8333,98.0952380952381
208.115.240.162:8333,127.47727272727273
208.68.38.182:8333,82.80555555555556
208.93.231.240:8333,160.05234159779613
209.205.112.34:8333,135.93852459016392
209.209.10.145:8333,99.37837837837837
209.240.107.22:8333,93.62857142857143
209.58.145.157:8333,125.95068493150686
209.97.136.213:8333,23.863387978142075
209.97.179.21:8333,23.41358024691358
209.97.187.190:8332,22.108333333333334
210.2.64.112:8333,211.26502732240436
211.233.16.206:8333,294.57650273224044
211.233.9.195:8333,281.1698630136986
211.248.90.50:8333,323.50299401197606
211.34.233.241:8333,269.05785123966945
212.10.229.240:8333,28.626609442060087
212.120.111.137:8333,41.15873015873016
212.146.44.91:8333,34.90909090909091
212.178.135.62:19001,50.2
212.178.135.62:39388,48.96341463414634
212.178.135.62:9001,50.34375
212.185.228.53:8333,13.510204081632653
212.185.86.84:8333,61.31623931623932
212.51.136.50:8333,11.6
212.86.32.106:8333,17.27683615819209
212.90.58.56:8333,34.0
212.99.226.35:9020,16.10989010989011
213.10.100.182:8333,47.83766233766234
213.108.196.65:8333,44.41904761904762
213.109.228.32:8333,41.0
213.114.239.228:8333,37.458333333333336
213.125.67.108:8333,29.23204419889503
213.136.84.154:8333,10.794520547945206
213.136.86.122:8333,18.75492957746479
213.141.154.201:8333,70.55855855855856
213.159.199.54:8333,62.645161290322584
213.169.186.41:8333,21.486486486486488
213.173.75.191:8333,31.756906077348066
213.174.156.71:8333,96.4207650273224
213.174.156.72:8333,96.56901408450705
213.214.66.182:8333,41.646341463414636
213.239.220.183:8333,3.4573002754820936
213.240.118.110:8333,23.0
213.47.25.87:8333,21.655555555555555
213.47.64.105:8333,60.47802197802198
216.121.161.239:8333,118.14285714285714
216.186.250.53:8333,130.39285714285714
216.188.233.105:8333,147.85714285714286
216.226.128.189:8333,123.19672131147541
216.232.73.166:8333,165.01333333333332
217.104.75.11:8333,259.5595567867036
217.105.86.87:8333,24.543956043956044
217.11.240.4:8333,14.598314606741573
217.115.120.70:8333,32.53731343283582
217.120.139.4:8333,28.266666666666666
217.160.167.71:8333,11.1875
217.180.221.162:8333,122.64028776978417
217.24.239.109:8333,25.7192118226601
217.64.47.200:8333,34.743362831858406
218.250.160.100:8333,182.80434782608697
218.80.116.18:8333,206.5
219.117.249.173:8333,269.0833333333333
220.233.178.199:8333,270.62608695652176
220.255.226.71:8333,179.0
221.216.143.152:8333,213.8
222.153.103.35:8333,308.2027027027027
223.206.48.195:8333,193.0
223.72.35.216:2001,199.66666666666666
23.17.209.151:8333,149.6875
23.175.0.222:8333,164.96153846153845
23.20.24.146:8333,97.54198473282443
23.233.55.92:8333,141.28846153846155
23.242.53.118:8333,193.234375
23.245.197.232:8333,128.6909090909091
24.132.208.61:8333,32.861271676300575
24.132.83.153:8333,27.25581395348837
24.141.166.152:8333,115.61797752808988
24.143.115.143:8333,165.5
24.143.51.60:8333,143.44444444444446
24.167.37.101:8333,148.95384615384614
24.184.107.34:8333,98.44
24.202.49.149:8333,103.78571428571429
24.211.119.104:8333,142.44776119402985
24.242.240.160:8333,132.43243243243242
24.46.131.31:8333,99.44505494505495
24.66.149.101:8333,150.23333333333332
24.84.164.50:8333,162.78238341968913
24.87.154.248:8333,197.13223140495867
24.88.201.149:8333,110.18518518518519
2400-2410-cea2-d00-41bc-c9ea-861b-51ee:8333,256.4390243902439
2400-4050-a540-9900-a0a4-b5fc-2f5f-f2da:8333,259.7857142857143
2400-6180-100-d0--358-1:8333,136.2
2400-8901--f03c-93ff-fed1-9e9c:8333,167.69230769230768
2401-2500-204-1149-133-125-50-180:8333,263.1349862258953
2401-7000-ca77-1300-3ed3-5525-d5b3-82:8333,288.70588235294116
2402-4e00-1202-fe00-0-9470-7dce-64cd:8333,327.2185185185185
2404-4408-63a4-a01--250:8333,295.46534653465346
2407-8800-bc61-2202-a0c6-107-502b-4e3b:8333,333.6041666666667
2408-8207-2611-7fe0-20c-29ff-fe6c-f2e5:8333,290.4516129032258
240b-252-9480-9d00-e65f-1ff-fe10-d767:8333,293.79194630872485
240e-3a1-6626-d571-79ce-ade4-d047-3557:8333,321.0
240e-3b5-3471-4cf1-b142-9526-ad21-d027:8333,321.5
24lw2qw5pwpeaztnytoejrgzci3w77rakxazwmq7rbx23nv427fugvqd.onion:8333,1030.8898305084747
25wxr72b4kf3jn2gksorw5comtfkwkyosj3csywucwf7v5rwn7ahp7yd.onion:8333,897.4262295081967
2600-1700-5453-69e--109:8333,159.32323232323233
2600-3c00-e002-2e32--1-14:8333,149.35616438356163
2600-3c01--f03c-91ff-fed8-db38:8333,165.8181818181818
2600-4040-2854-5e00-c6e9-84ff-fe46-ee8:8666,123.89189189189189
2600-4041-7975-6200-15-b70f-76cf-7fe9:8333,92.66666666666667
2601-18c-8080-300f-219-d1ff-fe75-dc2f:8333,109.40671641791045
2601-18d-4600-43f1-20e7-b3ff-fecf-a99:8333,106.33888888888889
2601-246-0-26-da9e-f3ff-fe35-b17a:8333,123.81593406593407
2601-246-4d7f-9e28-f321-36ca-7a71-c687:8333,153.34166666666667
2601-640-c201-960d-86eb-f27d-66a2-f2c1:8333,169.01818181818183
2602-fec3-0-1--69:8333,96.0
2603-3001-2618-c000--bcec:8333,124.66666666666667
2603-3003-11b-e100-20c-29ff-fe38-bbc0:8333,111.77777777777777
2603-3004-6a1-3800--f667:8333,176.75
2603-3006-7-2a00-4357-ea7-ba1d-9135:8333,172.66666666666666
2603-300a-1e05-6b00--ea82:8333,127.57142857142857
2603-3016-1933-c100--7725:8333,135.0
2603-6011-af41-7214--5:8333,123.09375
2603-8001-6f01-d300-e0c8-7a8b-eafe-6dc:8333,183.5
2603-8080-2901-e122--1884:8333,164.43243243243242
2603-8081-6c00-306e-215-5dff-fe03-1593:8333,210.11764705882354
2603-80a0-703-40f8--39:8333,170.98333333333332
2604-180-f1--48:8333,112.5
2604-2d80-9f01-3c00-211-32ff-fe7d-44ca:8333,126.5679012345679
2604-2dc0-200-3f0--:8333,155.98879551820727
2604-4080-1036-80b1--3be:8333,164.375
2604-4300-a-178-8ddf-da53-626-5400:8333,414.8
2604-5500-5036-ef01-1c18-9224-7cf2-7206:8333,162.35294117647058
2604-a00-21-3043-bf6a-535e-dfeb-5b7b:8333,83.15882352941176
2604-a880-4-1d0--43b-6000:8333,164.62745098039215
2604-a880-400-d1--7e2-e001:8333,97.71428571428571
2604-a880-cad-d0--d8c-d001:8333,115.0
2605-6400-30-f220--:8333,15.257627118644068
2605-a600-1e44-ec12--1:8333,148.13333333333333
2607-5300-203-2fac--:8333,93.10928961748634
2607-5300-60-24d2--42-5443:8333,94.71830985915493
2607-5300-60-476d--:8333,95.29661016949153
2607-5300-60-85a9--:8333,94.33333333333333
2607-5300-60-980c--:28643,94.16528925619835
2607-5300-61-854--1:8333,94.64102564102564
27.124.108.19:8333,358.41284403669727
27.33.160.196:8333,326.8882681564246
2800-40-33-8ab-a0e7-b215-fc83-5c31:8333,264.951724137931
2800-bf0-81c2-eef-3d69-7ed0-1c46-a0d9:8333,178.75
2804-14c-87e0-852e-bb6c-73c1-df6a-aedd:8333,223.0
2804-14d-2a7a-8905--1001:8333,215.75
2804-14d-32a0-4f78--1000:8333,422.125
2804-431-c7ef-1198-a248-1cff-feb8-2cb4:8333,572.0
2804-d45-370f-3c00-d4e0-a02c-6667-b45d:8333,217.0
2806-103e-e-3549--1:8333,164.16666666666666
2806-107e-19-230b--3:8333,203.875
2806-2f0-51c1-9363-e5cd-702c-464a-763a:8333,157.2
2a00-1028-83a4-4502-99c0-9702-2772-17e:8333,224.37724550898204
2a00-1398-4-2a03-215-5dff-fed6-e62:8333,10.777777777777779
2a00-13a0-3015-1-85-14-79-26:8333,21.487465181058496
2a00-1858-104c-8a80-d4a7-ab88-1d64-81f8:8333,88.0
2a00-1ca8-2e--a1d9-c2e7:8333,13.35
2a00-23c5-fe80-7301-d6ae-52ff-fed5-56a5:8333,57.18181818181818
2a00-5980-93--135:8333,15.246498599439775
2a00-6020-b489-2000-5054-ff-fefc-5ed8:8333,19.169934640522875
2a00-7c80-0-25--e37a:8333,17.104395604395606
2a00-a041-3fc0-70-8060-13f9-d0ca-9e03:8333,87.10714285714286
2a00-ab00-203-9-ff34--7746:8333,43.76308539944903
2a00-d880-5-c2--d329:8333,1426.2558139534883
2a01-238-4380-1400-ac93-d34b-7f20-ea18:8333,16.0
2a01-490-16-301--2:8333,14.348066298342541
2a01-4b00-807c-3100-61f6-af53-ad9e-7784:8333,22.666666666666668
2a01-4f8-13b-2eec--2:8333,1.0222222222222221
2a01-4f8-151-108b--2:8333,9.11111111111111
2a01-4f8-151-4372--2:8333,1.563157894736842
2a01-4f8-160-33c1--2:8333,22.966666666666665
2a01-4f8-162-2087--2:8333,1.003968253968254
2a01-4f8-171-16af--2:8333,1.0660377358490567
2a01-4f8-171-3248--2:8333,6.7272727272727275
2a01-4f8-172-2b27--2:8333,1.0388349514563107
2a01-4f8-190-546e--2:8333,2.550561797752809
2a01-4f8-191-5071--2:8333,1.003154574132492
2a01-4f8-1c0c-5025--1:8333,3.289473684210526
2a01-4f8-1c1c-14b9--1:8333,2.953551912568306
2a01-4f8-1c1c-1bd--1:8333,3.2214532871972317
2a01-4f8-1c1c-7074--1:8333,3.0588235294117645
2a01-4f8-1c1c-f3ce--1:8333,3.0
2a01-4f8-1c1e-50cf--1:8333,3.401639344262295
2a01-4f8-1c1e-5f8c--1:8333,3.0
2a01-4f8-1c1e-8ed1--1:8333,3.0
2a01-4f8-1c1e-a977--1:8333,3.0833333333333335
2a01-4f8-202-7144-c49d-e29a-d44a-c6ea:8333,18.931818181818183
2a01-4f8-212-1553--2:8333,1.010752688172043
2a01-4f8-212-269a--2:8333,1.0043668122270741
2a01-4f8-221-4396--2:8333,1.0962732919254659
2a01-4f8-222-16d6--2:8333,1.0042194092827004
2a01-4f8-231-281f--2:8333,1.2124645892351276
2a01-4f8-a0-14ec--2:8333,4.326027397260274
2a01-4f8-a0-410b--2:8333,29.284931506849315
2a01-4f8-a0-50c2--2:8333,2.9753424657534246
2a01-4f8-a0-9308--2:8333,2.5625
2a01-4f8-c0-1721--2:8333,2.9808219178082194
2a01-4f8-c010-113f--1:8333,1.1508379888268156
2a01-4f8-c010-8a96--1:8333,1.047337278106509
2a01-4f8-c0c-517--1:8333,3.448087431693989
2a01-4f8-c0c-7aaf--1:8333,3.0273224043715845
2a01-4f8-c0c-80a7--1:8333,3.3581267217630852
2a01-4f8-c0c-932a--1:8333,3.2747252747252746
2a01-4f8-c0c-ead9--1:8333,3.2794520547945205
2a01-4f8-c0c-f36a--1:8333,3.4615384615384617
2a01-4f8-c17-78c5--1:8333,1.146814404432133
2a01-4f8-c17-96bf--1:8333,1.1927374301675977
2a01-4f8-c17-ed97--1:8333,1.0150375939849625
2a01-4f8-c2c-4df6--1:8333,3.1041666666666665
2a01-4f8-c2c-cfa4--1:8333,2.808219178082192
2a01-4f9-1a-9015--2:8333,26.109649122807017
2a01-4f9-1a-97e8--2:8333,25.0
2a01-4f9-1a-a004--2:8333,25.40625
2a01-4f9-1a-af0d--2:8333,25.27338129496403
2a01-4f9-1a-b203--2:8333,25.3
2a01-4f9-2a-112d--2:8333,26.183060109289617
2a01-4f9-2a-19a7--2:8333,25.0
2a01-4f9-2a-21eb--2:8333,25.0
2a01-4f9-2a-24e0--2:8333,26.60169491525424
2a01-4f9-2a-2510--2:8333,26.317808219178083
2a01-4f9-2a-390--2:8333,26.113573407202217
2a01-4f9-2b-fd8--2:8333,26.056338028169016
2a01-4f9-3a-148f--2:8333,26.8393351800554
2a01-4f9-3a-1a6c--2:8333,25.25925925925926
2a01-4f9-3a-2913--2:8333,25.517241379310345
2a01-4f9-3a-3c20--2:8333,26.194805194805195
2a01-4f9-3a-40d8--2:8333,25.97814207650273
2a01-4f9-3b-2407--2:8333,25.548148148148147
2a01-4f9-3b-38cd--2:8333,25.625
2a01-4f9-3b-47e5--2:8333,25.375
2a01-4f9-4a-2da9--2:8333,26.87837837837838
2a01-4f9-4a-47a3--2:8333,25.974789915966387
2a01-4f9-4a-4824--2:8333,26.13736263736264
2a01-4f9-4a-5188--2:8333,25.19083969465649
2a01-4f9-4b-196e--2:8333,25.983193277310924
2a01-4f9-5a-116d-a68f--13f3:8333,26.2020202020202
2a01-4f9-6a-10cc--2:8333,25.87878787878788
2a01-4f9-6a-1667--666:8333,25.814207650273225
2a01-4f9-6a-1f90--2:8333,26.161643835616438
2a01-4f9-6b-118a--2:8333,25.975510204081633
2a01-4f9-6b-1b00--2:8333,25.352941176470587
2a01-4f9-6b-1cec--2:8333,25.833333333333332
2a01-4f9-6b-2564--2:8333,26.006920415224915
2a01-4f9-6b-261b--2:8333,25.28082191780822
2a01-4f9-6b-268f--2:20002,25.735632183908045
2a01-4f9-6b-4404--2:8333,28.16597510373444
2a01-4f9-6b-4ead--2:8333,25.182692307692307
2a01-4f9-c010-1e1c--1:8333,25.21969696969697
2a01-4f9-c010-9d1e--1:8333,25.994505494505493
2a01-4f9-c011-2e88--1:8333,26.638356164383563
2a01-4f9-c011-31e6--1:8333,25.901492537313434
2a01-4f9-c011-7370--1:8333,26.1510989010989
2a01-4f9-c011-7f4b--1:8333,26.730659025787965
2a01-5200-6c-6162-6263-6173-6861-6263:8333,28.821428571428573
2a01-5f0-beef-5-0-3-0-1:52101,16.472677595628415
2a01-7a0-2-1511-ae1f-6bff-fe20-4c74:8333,59.56164383561644
2a01-7a7-2-2804-ae1f-6bff-fe9d-6c94:8333,2978.73417721519
2a01-7c8-aac2-180-5054-ff-fe56-8d10:8333,12.057851239669422
2a01-7c8-d001-1c1-5054-ff-feee-3e1a:8333,13.81163434903047
2a01-7c8-d005-240-5054-ff-fe0a-2f76:8333,20.269565217391303
2a01-8740-1-ffc5--8c6a:8333,29.382513661202186
2a01-e0a-1b9-2eb0-149b-21ff-9719-56c8:8333,29.571428571428573
2a01-e0a-300-4a40-ad58-8cf4-8fa5-adfe:8333,35.28125
2a01-e0a-334-4b00-ec78-22ff-fe23-2558:8333,27.616883116883116
2a01-e0a-3e9-d640-5e85-7eff-fe43-21eb:8333,32.9375
2a01-e0a-843-fb00-1413-c270-bce0-a7f9:8333,22.666666666666668
2a01-e0a-f0-13b0-3892-b876-65f5-4ec5:8333,16.0
2a01-e11-0-c150-6469-eb13-eaab-5fd8:8333,32.0
2a01-e11-100c-70-cbc8-9e31-4b77-1626:8333,24.25563909774436
2a01-e34-ec0d-8960-1c2d-4ed3-315a-2d8c:8333,28.177419354838708
2a02-1210-6c33-4400-a819-9669-64dc-bd58:8333,17.358695652173914
2a02-13b8-f000-101--a:8333,18.81081081081081
2a02-180-1-1--517-10b6:8333,1624.082621082621
2a02-27ab-0-2--3e1:8333,13.0
2a02-2b88-2-1--69ac-1:8333,65.33988764044943
2a02-2f04-910e-bf00-e445-b8f5-d8c6-627a:8333,39.0
2a02-390-9000-0-aaa1-59ff-fe43-b57b:8333,226.41899441340783
2a02-4780-d-e15c--1:8333,13.766233766233766
2a02-58-1-b--233:8333,14.054794520547945
2a02-7b40-4f62-1e25--1:8333,29.738292011019283
2a02-7b40-50d0-e31f--1:8333,27.8
2a02-7b40-50d1-e77e--1:8333,30.04979253112033
2a02-7b40-5928-89--1:8333,28.65340909090909
2a02-7b40-5928-e6b--1:8333,28.65
2a02-8084-103-6810-1e69-7aff-fea2-1acc:8333,51.06
2a02-810b-10a0-269c-fd89-4467-377-6775:8333,19.44954128440367
2a02-810d-4b3f-e6d4--cf7:8333,27.428571428571427
2a02-842a-1df-8a01-1e1b-dff-fe0b-236d:8333,30.937007874015748
2a02-a44b-a6aa-1-e65-e25c-a5e2-43a3:8333,23.0
2a02-a45a-94cd-f00d--1:8333,13.989010989010989
2a02-a460-505b-1-c505-37a2-c953-2a55:8333,15.68
2a02-a469-2d51-1-921b-eff-fe8c-7975:8333,12.033175355450236
2a02-a46d-36f-1-20d-b9ff-fe4e-6398:8333,14.3125
2a02-af8-fab0-808-85-234-145-132:8333,32.32234432234432
2a02-c205-2015-2475--1:8333,9.863013698630137
2a02-c207-2016-2394--1:8333,13.555194805194805
2a02-c207-2020-1658--1:8333,13.91501416430595
2a02-c207-2024-6115--1:8333,41.74033149171271
2a02-c207-2032-6943--1:8333,10.818941504178273
2a02-c207-2043-1190--1:8333,13.616279069767442
2a02-c207-2078-5599--1:8333,10.833333333333334
2a02-c207-3002-3059--1:8333,14.013698630136986
2a02-c207-3002-8456--1:8333,13.85754189944134
2a02-c207-3008-4592--1:8333,14.649425287356323
2a02-ce0-3800-1a42-599f-e05c-75f6-2a63:8333,126.0
2a02-f48-2000-209-f21f-afff-fee1-541a:8333,64.16666666666667
2a03-4000-56-f77-2898-75ff-fef2-5ce3:8333,2.933333333333333
2a03-4000-5f-d1e-b8a4-1fff-fe30-b99a:8333,2.957654723127036
2a03-4000-f-670--2:8333,3.0972222222222223
2a03-b0c0-1-d0--15-1:8333,22.2
2a03-b0c0-2-d0--df0-d001:8333,16.220338983050848
2a03-b0c0-2-f0--7c-d001:8333,18.310126582278482
2a03-e2c0-1347--2:8333,89.92233009708738
2a04-5200-fff5--160:8333,47.22727272727273
2a05-b40-0-510-ec4-7aff-fe15-ea88:8333,19.363636363636363
2a05-d014-d64-6e00-cfc2-fd8e-c3b0-3547:8333,6.0246913580246915
2a06-e040-7603-2918-c6ef-464e-9fe5-73ec:8333,30.90909090909091
2a0a-c801-1-23-0-242-ac11-3:8333,38.26262626262626
2a0c-5a80-1210-a800-6af7-28ff-fee5-6b3a:8333,48.88709677419355
2a0c-b641-6f0-1000-8000--1:8333,30.0
2a0e-cb01-2a-6d00-522e-a90a-e733-c589:8333,28.555555555555557
2a0f-2a80--10:8333,1036.0164383561644
2a10-3781-16b9-1-fe3f-dbff-fe04-2d4c:8333,12.416666666666666
2a10-3781-2c19--1:8333,12.046153846153846
2ea3hkl6yqahlei35g7pp3k3d5cwq64zrlwyaglmwcf7n6pa3ongpgyd.onion:8333,766.7388888888889
2flujqhy45uxcupeha32vcfh5euzeuvu6euy4ldpq5mjo2dekuvqutid.onion:8333,752.5085714285714
2k5fraucl362u5t72t4bughsw4vib25blwuvmix3bzkvf2my3x4wo3ad.onion:8333,810.3777777777777
2n5h5tq6hnyw4jyqet4z6cwvvfk35iobo5xyydmx65xc7fgktmq5w7id.onion:8333,938.6133333333333
2p33xagt2ytsqgvjn574d237exjdt4tbb4qtb4b5zfolhezxqki4fgid.onion:8333,782.1369863013699
2rrjrwbqezrkknpwgcnw5l7fie4ax66bovhbpvunk6a6322aycaf4cid.onion:8333,869.994708994709
3.0.167.250:8333,170.9814814814815
3.1.201.76:8333,169.41666666666666
3.10.70.38:8333,19.391184573002754
3.113.171.131:8333,254.87301587301587
3.121.203.141:8333,6.027027027027027
3.123.70.97:8333,6.206896551724138
3.129.65.226:8333,100.0909090909091
3.136.29.197:8333,125.12602739726027
3.137.207.42:8333,99.57894736842105
3.138.188.154:8333,99.84210526315789
3.140.194.136:8333,100.41176470588235
3.142.225.219:8333,99.84210526315789
3.143.0.89:8333,100.06010928961749
3.16.175.255:8333,101.11111111111111
3.16.197.86:48333,99.40163934426229
3.17.142.163:8333,99.63561643835617
3.18.101.80:8333,100.30054644808743
3.208.33.179:8333,98.86538461538461
3.21.234.35:8333,100.52892561983471
3.21.24.45:8333,99.83561643835617
3.214.190.255:8333,98.25753424657535
3.231.141.22:8333,3091.8627450980393
3.231.24.151:8333,97.75482093663912
3.234.251.85:8333,97.15977961432507
3.35.1.75:8333,265.4065934065934
3.35.40.175:8333,261.69444444444446
3.37.231.206:8333,264.72527472527474
3.76.62.192:8333,5.5
3.83.51.207:8333,92.3
31.170.86.245:8333,148.66666666666666
31.171.251.35:8333,53.32963988919668
31.18.82.201:8333,31.317460317460316
31.193.136.80:8333,19.934782608695652
31.193.174.215:8333,72.87845303867404
31.201.22.208:8333,26.604444444444443
31.208.71.226:8333,41.25
31.215.7.94:8333,123.92857142857143
31.25.241.224:8335,62.42896174863388
31.42.184.29:8333,34.61813186813187
31.47.202.112:8333,23.12295081967213
32.214.183.114:8333,132.43055555555554
32begxum7r4rmxskuujkifrw5472aa24uugocgkfgf7qqhxsnhfiq7ad.onion:8333,741.3529411764706
34.101.132.198:8333,210.75
34.106.249.67:8333,134.94117647058823
34.125.237.161:8333,151.25
34.136.171.109:8333,115.24
34.136.47.143:8333,112.89097744360902
34.139.94.31:8333,103.23529411764706
34.148.32.169:8333,103.0
34.155.42.253:8333,15.75
34.172.31.246:8333,433.4166666666667
34.207.108.183:8333,96.26896551724138
34.213.86.84:8333,168.59146341463415
34.226.136.24:8333,99.22739726027397
34.239.226.32:8333,95.54430379746836
34.247.39.125:5001,28.075
34.248.89.128:8333,28.225806451612904
34.65.45.157:8333,11.50909090909091
34.66.56.183:8333,114.0
34.67.169.189:8333,115.44897959183673
34.68.253.160:8333,114.97142857142858
34.70.138.19:8333,112.78688524590164
34.71.25.216:8333,115.0
34.74.178.245:8333,105.50526315789473
34.78.180.55:8333,14.25925925925926
34.80.134.68:8333,255.76363636363635
34.82.201.104:8333,148.08333333333334
34.87.53.100:8333,197.65
34.87.61.90:8333,197.87755102040816
34.89.204.82:8333,5.083333333333333
34.93.206.77:8333,137.63636363636363
34.97.148.44:8333,246.7
34.97.22.229:8333,246.9056603773585
35.140.99.74:8333,130.52763819095478
35.157.115.37:8333,6.0
35.170.15.41:8333,97.86486486486487
35.173.47.113:8333,98.38736263736264
35.177.121.42:8333,20.144444444444446
35.183.224.58:8333,90.97289156626506
35.183.241.79:8333,91.88461538461539
35.184.149.162:8333,112.20110192837465
35.195.234.115:8333,12.26027397260274
35.198.209.5:8333,197.03669724770643
35.201.13.82:8333,284.0987654320988
35.208.243.70:8333,125.04371584699453
35.211.2.103:8333,110.19060773480663
35.223.39.198:8333,114.9
35.224.196.150:8333,114.48648648648648
35.227.99.153:8333,102.17777777777778
35.231.1.172:8333,102.55882352941177
35.237.254.241:8333,123.17403314917127
35.237.92.187:8333,101.76243093922652
35.243.99.49:8333,237.26923076923077
35.245.234.76:8333,92.15
35.78.71.87:8333,245.62857142857143
35.87.84.237:8333,193.44444444444446
35.89.66.126:8333,193.07407407407408
35.92.14.231:8333,197.03703703703704
35.93.53.254:8333,179.6
37.120.155.34:8333,23.110714285714284
37.120.175.33:8333,3.0721649484536084
37.120.179.29:8333,3.0136054421768708
37.143.118.174:8333,28.039106145251395
37.15.60.144:8333,63.049180327868854
37.187.102.142:8333,15.194520547945206
37.187.118.29:8333,15.374570446735396
37.187.129.27:8333,14.013698630136986
37.187.130.92:8333,14.237341772151899
37.209.27.161:8333,17.182539682539684
37.59.47.27:8333,13.117808219178082
37.59.53.126:9333,13.129476584022038
37.61.219.34:8333,55.134246575342466
37.97.253.219:8333,12.0
37wyhxiatm7zzc7lb7sjurbcl3zpm33s7befxddzyf7kqpinjon5hlqd.onion:8333,761.0797101449275
38.114.113.51:8333,133.24107142857142
38.128.229.252:8333,113.83333333333333
38.141.134.140:8333,112.58529411764705
38.242.130.244:8333,18.392592592592592
38.242.157.43:8333,53.595238095238095
38.242.242.109:8333,19.560606060606062
38.87.54.163:8333,109.60714285714286
39.104.20.163:8333,243.1090909090909
39.106.229.113:8333,225.49519230769232
3agbdvmp4iyo4rpdygeedidpbon5txv4efo2xxvqbzr22puwtjywtqid.onion:8333,600.2327044025158
3dqk7tzfjtasfdouwizp3zouax6vc7bojqvecin3k64sxnhdsdcoijad.onion:8333,1245.1985294117646
3ejuweecask5bzofgi2icszj6sakrnykoowhuugz7aaxysensbdoteqd.onion:8333,692.7021276595744
3js45z4avjodpniazgol3ulqunay5wj4hnp2ph35fv7yap5t3oiq2lqd.onion:8333,635.5882352941177
3og62hikweluqldb5l5lq5fe6t6ft5dvhsgcjpgoipbpk7vygceitlyd.onion:8333,682.5692307692308
3vyafgiproiu446vmxlzj6xwop7lirmcmldethkl24mx5cluxt6wajid.onion:8333,687.991935483871
3ztdhqyeoavvrpdxhh6mnfsatb2naqhdvhw5qbtw4odtntuls3z5s5qd.onion:8333,722.3521126760563
40.131.177.124:8333,130.52
40.71.41.208:8333,90.9068493150685
41.72.154.66:8333,187.9927536231884
44.198.193.18:8333,95.02877697841727
44.204.132.152:8333,97.76
44.236.22.49:8333,168.41610738255034
45.132.117.162:8333,31.0327868852459
45.132.158.199:8333,20.56418918918919
45.137.90.225:8333,15.068085106382979
45.142.235.122:55544,14.647058823529411
45.147.229.94:8333,5.0
45.151.123.96:8333,14.976190476190476
45.151.125.238:8333,36.54371584699454
45.157.177.82:8333,2.6865671641791047
45.157.179.2:8333,2.8282828282828283
45.162.229.131:44218,324.4761904761905
45.227.253.58:8333,12.862745098039216
